# Fiducial parameters, Omega_m = 0.3065, h = 0.68, w0_fld = -0.957, wa_fld = -0.290
0.2 0.07966008 0.00158706
0.4 0.12234803 0.00483049
0.6 0.13681992 0.00822241
0.8 0.13765209 0.01095676
1.0 0.12528155 0.01263386
